0.0,26639.0,30000.0,1.0,1.0,2.0,24.0,-1.0,0.0,0.0,0.0,0.0,0.0,1426.0,2539.0,3437.0,5365.0,6275.0,7172.0,1300.0,1100.0,2000.0,1000.0,1000.0,2000.0,1617207724.374698,2021-03-31 16:27:28.215000+00:00,2021-03-31 16:22:28+00:00,False
0.0,25780.0,80000.0,2.0,3.0,2.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,78069.0,54955.0,27911.0,11687.0,11926.0,11926.0,1576.0,1589.0,1000.0,239.0,0.0,1696.0,1617207724.374698,2021-03-31 16:27:27.182000+00:00,2021-03-31 16:22:29+00:00,False
0.0,21905.0,180000.0,2.0,3.0,2.0,27.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3578.0,3898.0,0.0,715.0,4079.0,0.0,3898.0,0.0,715.0,6942.0,0.0,213.0,1617207724.374698,2021-03-31 16:27:27.182000+00:00,2021-03-31 16:22:28+00:00,False
0.0,17689.0,440000.0,2.0,1.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,416044.0,424528.0,434015.0,434419.0,393135.0,385578.0,16500.0,17500.0,17000.0,14500.0,14500.0,13500.0,1617207724.374698,2021-03-31 16:27:27.182000+00:00,2021-03-31 16:22:32+00:00,False
1.0,26095.0,90000.0,2.0,1.0,2.0,27.0,2.0,2.0,0.0,0.0,0.0,0.0,28206.0,27459.0,28514.0,29733.0,30138.0,33248.0,0.0,1800.0,2000.0,1200.0,3600.0,0.0,1617207724.374698,2021-03-31 16:27:27.175000+00:00,2021-03-31 16:22:33+00:00,False
1.0,27106.0,60000.0,1.0,2.0,1.0,47.0,0.0,0.0,0.0,0.0,0.0,2.0,29324.0,30333.0,31835.0,33602.0,38127.0,37382.0,1500.0,2000.0,2300.0,5100.0,0.0,2000.0,1617207724.374698,2021-03-31 16:27:27.182000+00:00,2021-03-31 16:22:33+00:00,False
0.0,22183.0,40000.0,2.0,2.0,1.0,28.0,0.0,0.0,2.0,0.0,0.0,0.0,29195.0,32043.0,31250.0,31962.0,32752.0,33571.0,3650.0,0.0,1533.0,1322.0,1500.0,1221.0,1617207724.374698,2021-03-31 16:27:27.182000+00:00,2021-03-31 16:22:31+00:00,False
0.0,21872.0,50000.0,2.0,2.0,2.0,25.0,0.0,0.0,0.0,-1.0,0.0,-1.0,4406.0,3732.0,0.0,4249.0,4865.0,2157.0,3000.0,0.0,4249.0,2065.0,2157.0,0.0,1617207724.374698,2021-03-31 16:27:28.215000+00:00,2021-03-31 16:22:27+00:00,False
0.0,28702.0,140000.0,2.0,2.0,2.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,84873.0,82471.0,84235.0,82432.0,81465.0,83160.0,4000.0,4010.0,3800.0,3200.0,3100.0,3000.0,1617207724.374698,2021-03-31 16:27:27.182000+00:00,2021-03-31 16:22:31+00:00,False
0.0,23699.0,10000.0,2.0,2.0,1.0,51.0,1.0,2.0,0.0,0.0,0.0,0.0,9151.0,8855.0,9828.0,8637.0,8808.0,8995.0,0.0,1133.0,1144.0,315.0,329.0,363.0,1617207724.374698,2021-03-31 16:27:28.215000+00:00,2021-03-31 16:22:26+00:00,False
0.0,18122.0,240000.0,1.0,1.0,2.0,38.0,0.0,0.0,0.0,0.0,-1.0,2.0,6865.0,2519.0,6646.0,-1776.0,3235.0,1612.0,2000.0,6500.0,0.0,5011.0,0.0,1834.0,1617207724.374698,2021-03-31 16:27:27.175000+00:00,2021-03-31 16:22:27+00:00,False
1.0,24237.0,20000.0,1.0,3.0,2.0,23.0,2.0,0.0,0.0,0.0,0.0,-2.0,18337.0,19317.0,19645.0,19935.0,0.0,0.0,1602.0,1710.0,1000.0,0.0,0.0,0.0,1617207724.374698,2021-03-31 16:27:28.215000+00:00,2021-03-31 16:22:32+00:00,False
0.0,29984.0,20000.0,1.0,2.0,1.0,44.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1822.0,2872.0,2712.0,2882.0,9235.0,1719.0,2890.0,2720.0,2890.0,9263.0,1824.0,1701.0,1617207724.374698,2021-03-31 16:27:28.215000+00:00,2021-03-31 16:22:35+00:00,False
0.0,28972.0,150000.0,2.0,2.0,2.0,31.0,1.0,2.0,2.0,2.0,0.0,0.0,22723.0,22060.0,25195.0,24497.0,24791.0,25462.0,0.0,3500.0,0.0,1000.0,1071.0,950.0,1617207724.374698,2021-03-31 16:27:28.215000+00:00,2021-03-31 16:22:34+00:00,False
0.0,20976.0,460000.0,1.0,1.0,2.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,290372.0,287696.0,197014.0,179698.0,167727.0,136894.0,15495.0,10089.0,8077.0,6184.0,8047.0,6035.0,1617207724.374698,2021-03-31 16:27:27.182000+00:00,2021-03-31 16:22:27+00:00,False
0.0,22450.0,120000.0,2.0,2.0,1.0,41.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,4591.0,0.0,28466.0,21455.0,15685.0,6737.0,0.0,28466.0,21455.0,0.0,0.0,200.0,1617207724.374698,2021-03-31 16:27:28.215000+00:00,2021-03-31 16:22:34+00:00,False
0.0,23014.0,440000.0,2.0,1.0,1.0,41.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,3982.0,12516.0,15869.0,20849.0,331985.0,185315.0,16282.0,16031.0,23613.0,320008.0,5721.0,5376.0,1617207724.374698,2021-03-31 16:27:27.182000+00:00,2021-03-31 16:22:29+00:00,False
0.0,20559.0,50000.0,1.0,2.0,2.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,49292.0,48536.0,41045.0,41532.0,18646.0,19183.0,2661.0,3030.0,2124.0,646.0,828.0,1097.0,1617207724.374698,2021-03-31 16:27:28.215000+00:00,2021-03-31 16:22:34+00:00,False
0.0,22354.0,80000.0,2.0,2.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,22113.0,21507.0,13207.0,13997.0,10914.0,10685.0,1600.0,1700.0,1400.0,200.0,1000.0,0.0,1617207724.374698,2021-03-31 16:27:27.182000+00:00,2021-03-31 16:22:33+00:00,False
0.0,23234.0,390000.0,2.0,2.0,1.0,35.0,2.0,2.0,2.0,0.0,0.0,0.0,62474.0,62878.0,59601.0,60422.0,59094.0,59862.0,2757.0,0.0,2734.0,2254.0,2178.0,2174.0,1617207724.374698,2021-03-31 16:27:27.175000+00:00,2021-03-31 16:22:31+00:00,False
0.0,26118.0,100000.0,2.0,2.0,1.0,30.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,100037.0,101163.0,102712.0,99925.0,836.0,79013.0,3607.0,4001.0,2449.0,2836.0,79263.0,2442.0,1617207724.374698,2021-03-31 16:27:28.215000+00:00,2021-03-31 16:22:33+00:00,False
0.0,28070.0,210000.0,2.0,2.0,1.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,124146.0,127341.0,92812.0,89878.0,80812.0,139202.0,6000.0,6000.0,6000.0,5000.0,60000.0,7000.0,1617207724.374698,2021-03-31 16:27:27.182000+00:00,2021-03-31 16:22:34+00:00,False
0.0,27153.0,280000.0,1.0,3.0,1.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,38242.0,41083.0,55444.0,57115.0,54076.0,58155.0,4000.0,15000.0,3026.0,3000.0,8043.0,2000.0,1617207724.374698,2021-03-31 16:27:27.175000+00:00,2021-03-31 16:22:34+00:00,False
0.0,27558.0,730000.0,1.0,3.0,1.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,746814.0,374028.0,351588.0,86927.0,66111.0,38491.0,20500.0,16500.0,3000.0,2000.0,2000.0,5000.0,1617207724.374698,2021-03-31 16:27:27.182000+00:00,2021-03-31 16:22:29+00:00,False
0.0,22801.0,170000.0,2.0,1.0,2.0,30.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,15220.0,8404.0,16835.0,2200.0,7510.0,12510.0,8404.0,16835.0,2200.0,5510.0,5000.0,8100.0,1617207724.374698,2021-03-31 16:27:28.215000+00:00,2021-03-31 16:22:27+00:00,False
0.0,21938.0,200000.0,2.0,1.0,2.0,27.0,-1.0,-1.0,-2.0,-1.0,-1.0,-2.0,1171.0,0.0,0.0,680.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,442.0,1617207724.374698,2021-03-31 16:27:27.182000+00:00,2021-03-31 16:22:28+00:00,False
0.0,21374.0,500000.0,1.0,2.0,1.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,108075.0,106532.0,102315.0,90435.0,91924.0,81378.0,5014.0,4500.0,4000.0,4052.0,3007.0,4013.0,1617207724.374698,2021-03-31 16:27:27.182000+00:00,2021-03-31 16:22:31+00:00,False
0.0,17714.0,120000.0,2.0,1.0,2.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,170263.0,157881.0,160796.0,160168.0,156165.0,158850.0,5520.0,5700.0,5815.0,5500.0,5522.0,6000.0,1617207724.374698,2021-03-31 16:27:27.182000+00:00,2021-03-31 16:22:32+00:00,False
0.0,20454.0,50000.0,1.0,2.0,2.0,23.0,0.0,0.0,2.0,0.0,0.0,0.0,47378.0,50555.0,45532.0,47086.0,19045.0,19554.0,4000.0,0.0,2430.0,1000.0,800.0,700.0,1617207724.374698,2021-03-31 16:27:27.175000+00:00,2021-03-31 16:22:33+00:00,False
0.0,16373.0,30000.0,2.0,3.0,1.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,24885.0,25886.0,26901.0,27907.0,28469.0,29058.0,1215.0,1230.0,1236.0,798.0,822.0,1079.0,1617207724.374698,2021-03-31 16:27:28.215000+00:00,2021-03-31 16:22:27+00:00,False
1.0,17517.0,90000.0,2.0,2.0,2.0,32.0,3.0,2.0,2.0,2.0,0.0,0.0,27565.0,28613.0,29364.0,28596.0,30120.0,31285.0,1800.0,1500.0,0.0,2000.0,1650.0,1000.0,1617207724.374698,2021-03-31 16:27:27.175000+00:00,2021-03-31 16:22:30+00:00,False
1.0,22837.0,50000.0,2.0,2.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,46993.0,48208.0,49598.0,46363.0,9283.0,9632.0,2000.0,2200.0,1150.0,500.0,500.0,393.0,1617207724.374698,2021-03-31 16:27:28.215000+00:00,2021-03-31 16:22:27+00:00,False
1.0,27774.0,80000.0,2.0,2.0,1.0,24.0,2.0,2.0,-1.0,0.0,0.0,0.0,3177.0,-13.0,4229.0,4161.0,4042.0,6807.0,0.0,4242.0,1032.0,1000.0,2812.0,2248.0,1617207724.374698,2021-03-31 16:27:27.175000+00:00,2021-03-31 16:22:31+00:00,False
0.0,21755.0,150000.0,2.0,1.0,2.0,24.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,4244.0,9830.0,7588.0,13896.0,528.0,0.0,9830.0,7588.0,13907.0,528.0,0.0,6093.0,1617207724.374698,2021-03-31 16:27:27.182000+00:00,2021-03-31 16:22:26+00:00,False
1.0,15619.0,90000.0,2.0,3.0,2.0,26.0,0.0,-1.0,0.0,0.0,0.0,-1.0,3268.0,6745.0,3402.0,8652.0,5381.0,7190.0,6745.0,1131.0,5381.0,4.0,7190.0,0.0,1617207724.374698,2021-03-31 16:27:27.175000+00:00,2021-03-31 16:22:30+00:00,False
0.0,24662.0,80000.0,1.0,1.0,1.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,48967.0,49850.0,50767.0,45721.0,49006.0,56275.0,2000.0,1771.0,1715.0,4000.0,8697.0,0.0,1617207724.374698,2021-03-31 16:27:28.215000+00:00,2021-03-31 16:22:27+00:00,False
0.0,27852.0,70000.0,2.0,3.0,1.0,26.0,2.0,0.0,0.0,0.0,0.0,0.0,71832.0,71147.0,72227.0,71078.0,50777.0,50841.0,3275.0,3800.0,3200.0,1950.0,2000.0,1828.0,1617207724.374698,2021-03-31 16:27:27.175000+00:00,2021-03-31 16:22:32+00:00,False
0.0,20466.0,190000.0,1.0,1.0,2.0,25.0,0.0,0.0,2.0,0.0,0.0,0.0,3173.0,5270.0,5040.0,6050.0,6447.0,7339.0,2323.0,0.0,1103.0,500.0,1000.0,400.0,1617207724.374698,2021-03-31 16:27:27.175000+00:00,2021-03-31 16:22:33+00:00,False
0.0,17796.0,470000.0,2.0,2.0,1.0,54.0,1.0,2.0,0.0,0.0,0.0,0.0,358581.0,351295.0,358671.0,367492.0,374249.0,381132.0,0.0,13033.0,14800.0,14359.0,13897.0,14425.0,1617207724.374698,2021-03-31 16:27:28.215000+00:00,2021-03-31 16:22:33+00:00,False
0.0,29391.0,150000.0,1.0,5.0,2.0,27.0,0.0,0.0,0.0,0.0,0.0,-2.0,133374.0,40283.0,49746.0,51500.0,0.0,0.0,10000.0,10000.0,2900.0,10000.0,0.0,0.0,1617207724.374698,2021-03-31 16:27:28.215000+00:00,2021-03-31 16:22:28+00:00,False
0.0,29884.0,420000.0,1.0,1.0,1.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,454391.0,466810.0,483277.0,479800.0,489200.0,489200.0,20000.0,24000.0,11000.0,10000.0,0.0,11000.0,1617207724.374698,2021-03-31 16:27:27.182000+00:00,2021-03-31 16:22:34+00:00,False
0.0,29624.0,230000.0,1.0,2.0,1.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,20307.0,19864.0,17789.0,14416.0,14445.0,14452.0,2000.0,2263.0,2000.0,2000.0,2000.0,2000.0,1617207724.374698,2021-03-31 16:27:27.182000+00:00,2021-03-31 16:22:31+00:00,False
0.0,28457.0,100000.0,2.0,3.0,1.0,46.0,0.0,0.0,2.0,0.0,0.0,0.0,33699.0,32450.0,30160.0,22934.0,21876.0,22910.0,4500.0,0.0,1600.0,1000.0,2800.0,0.0,1617207724.374698,2021-03-31 16:27:27.175000+00:00,2021-03-31 16:22:28+00:00,False
0.0,17302.0,50000.0,2.0,1.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,47739.0,47481.0,47066.0,44367.0,27496.0,27677.0,2000.0,1817.0,2000.0,1500.0,1001.0,1010.0,1617207724.374698,2021-03-31 16:27:28.215000+00:00,2021-03-31 16:22:28+00:00,False
0.0,21025.0,90000.0,1.0,2.0,1.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,106053.0,101023.0,97045.0,102372.0,100794.0,98277.0,3547.0,3580.0,13000.0,7000.0,6000.0,7000.0,1617207724.374698,2021-03-31 16:27:27.175000+00:00,2021-03-31 16:22:28+00:00,False
1.0,25484.0,100000.0,2.0,2.0,1.0,28.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617207724.374698,2021-03-31 16:27:27.182000+00:00,2021-03-31 16:22:26+00:00,False
0.0,27645.0,130000.0,2.0,2.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,66072.0,68223.0,70638.0,72955.0,74877.0,76334.0,3000.0,3001.0,3000.0,2500.0,2200.0,2200.0,1617207724.374698,2021-03-31 16:27:28.215000+00:00,2021-03-31 16:22:29+00:00,False
0.0,15380.0,200000.0,2.0,2.0,2.0,43.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,10000.0,10000.0,10000.0,10301.0,10000.0,10000.0,10000.0,10000.0,10301.0,10000.0,10000.0,10000.0,1617207724.374698,2021-03-31 16:27:27.175000+00:00,2021-03-31 16:22:27+00:00,False
0.0,21194.0,100000.0,1.0,2.0,1.0,46.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,390.0,3505.0,5695.0,3480.0,2949.0,477.0,3505.0,2695.0,3480.0,2949.0,477.0,1753.0,1617207724.374698,2021-03-31 16:27:28.215000+00:00,2021-03-31 16:22:29+00:00,False
1.0,22790.0,240000.0,2.0,3.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,238166.0,236686.0,186613.0,189470.0,119525.0,121178.0,8522.0,9100.0,8244.0,5000.0,5000.0,4011.0,1617207724.374698,2021-03-31 16:27:27.182000+00:00,2021-03-31 16:22:27+00:00,False
0.0,24904.0,280000.0,1.0,1.0,2.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,100740.0,104055.0,106380.0,112596.0,114235.0,117232.0,5000.0,4000.0,8000.0,5000.0,5000.0,18000.0,1617207724.374698,2021-03-31 16:27:28.215000+00:00,2021-03-31 16:22:29+00:00,False
0.0,24243.0,200000.0,1.0,3.0,2.0,30.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,680.0,1100.0,1500.0,1402.0,0.0,680.0,1100.0,1500.0,1402.0,0.0,0.0,1617207724.374698,2021-03-31 16:27:27.175000+00:00,2021-03-31 16:22:33+00:00,False
0.0,28750.0,360000.0,2.0,1.0,2.0,30.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617207724.374698,2021-03-31 16:27:28.215000+00:00,2021-03-31 16:22:32+00:00,False
0.0,19258.0,450000.0,2.0,1.0,2.0,31.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,12818.0,17522.0,35727.0,82517.0,91873.0,41628.0,17577.0,35758.0,90018.0,41340.0,20000.0,15000.0,1617207724.374698,2021-03-31 16:27:28.215000+00:00,2021-03-31 16:22:29+00:00,False
1.0,18296.0,360000.0,1.0,3.0,2.0,54.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617207724.374698,2021-03-31 16:27:27.182000+00:00,2021-03-31 16:22:29+00:00,False
0.0,24105.0,340000.0,1.0,2.0,1.0,30.0,-2.0,-1.0,0.0,0.0,0.0,0.0,326.0,7132.0,16684.0,25749.0,30085.0,30406.0,7132.0,10000.0,10000.0,5000.0,1007.0,6000.0,1617207724.374698,2021-03-31 16:27:27.182000+00:00,2021-03-31 16:22:31+00:00,False
0.0,19613.0,500000.0,2.0,1.0,1.0,29.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,6887.0,2926.0,2546.0,5495.0,180.0,-486.0,2940.0,2569.0,6360.0,3.0,0.0,3012.0,1617207724.374698,2021-03-31 16:27:27.182000+00:00,2021-03-31 16:22:33+00:00,False
1.0,15399.0,140000.0,2.0,2.0,2.0,49.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1282.0,367.0,0.0,3794.0,0.0,865.0,367.0,0.0,3794.0,0.0,865.0,825.0,1617207724.374698,2021-03-31 16:27:27.175000+00:00,2021-03-31 16:22:28+00:00,False
0.0,20960.0,290000.0,1.0,1.0,2.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,275367.0,255049.0,247090.0,242309.0,238609.0,238712.0,10580.0,9006.0,8507.0,10902.0,8600.0,8671.0,1617207724.374698,2021-03-31 16:27:27.175000+00:00,2021-03-31 16:22:27+00:00,False
1.0,29652.0,50000.0,1.0,3.0,1.0,41.0,5.0,4.0,3.0,2.0,0.0,0.0,54090.0,52955.0,51847.0,50307.0,27707.0,28479.0,0.0,0.0,0.0,0.0,974.0,31100.0,1617207724.374698,2021-03-31 16:27:28.215000+00:00,2021-03-31 16:22:31+00:00,False
1.0,19146.0,100000.0,2.0,1.0,1.0,40.0,2.0,2.0,2.0,2.0,2.0,2.0,63422.0,64785.0,63179.0,67467.0,65784.0,69309.0,3000.0,0.0,5346.0,0.0,4600.0,3000.0,1617207724.374698,2021-03-31 16:27:27.175000+00:00,2021-03-31 16:22:28+00:00,False
0.0,15726.0,30000.0,2.0,2.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,28409.0,28530.0,29435.0,30841.0,29434.0,16565.0,2000.0,2000.0,2000.0,1765.0,331.0,0.0,1617207724.374698,2021-03-31 16:27:28.215000+00:00,2021-03-31 16:22:31+00:00,False
1.0,16835.0,50000.0,1.0,1.0,2.0,29.0,2.0,2.0,2.0,0.0,0.0,-2.0,7881.0,10415.0,3997.0,1047.0,0.0,0.0,3000.0,0.0,1000.0,0.0,0.0,0.0,1617207724.374698,2021-03-31 16:27:27.175000+00:00,2021-03-31 16:22:33+00:00,False
0.0,19469.0,340000.0,2.0,2.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,61605.0,64250.0,66293.0,57657.0,53035.0,54693.0,3500.0,3049.0,2706.0,1870.0,3000.0,4000.0,1617207724.374698,2021-03-31 16:27:27.182000+00:00,2021-03-31 16:22:31+00:00,False
1.0,28634.0,60000.0,2.0,2.0,1.0,35.0,2.0,0.0,0.0,2.0,2.0,2.0,49825.0,45436.0,42240.0,38884.0,34488.0,28838.0,1700.0,2500.0,2600.0,1500.0,0.0,1500.0,1617207724.374698,2021-03-31 16:27:28.215000+00:00,2021-03-31 16:22:30+00:00,False
0.0,22456.0,420000.0,2.0,2.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,147344.0,116483.0,90368.0,85616.0,81461.0,77925.0,4153.0,4031.0,3040.0,3026.0,3017.0,3079.0,1617207724.374698,2021-03-31 16:27:28.215000+00:00,2021-03-31 16:22:34+00:00,False
0.0,25755.0,80000.0,2.0,5.0,2.0,33.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,5833.0,0.0,15728.0,9265.0,10400.0,0.0,0.0,15728.0,1500.0,1400.0,0.0,0.0,1617207724.374698,2021-03-31 16:27:27.175000+00:00,2021-03-31 16:22:29+00:00,False
0.0,27438.0,400000.0,1.0,2.0,1.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,113125.0,98056.0,141712.0,123382.0,125687.0,128018.0,8000.0,128000.0,5000.0,5000.0,5000.0,5000.0,1617207724.374698,2021-03-31 16:27:28.215000+00:00,2021-03-31 16:22:27+00:00,False
0.0,20940.0,50000.0,1.0,3.0,1.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,44320.0,45211.0,45559.0,46164.0,46685.0,47272.0,2021.0,3259.0,1754.0,1665.0,1723.0,2099.0,1617207724.374698,2021-03-31 16:27:27.182000+00:00,2021-03-31 16:22:27+00:00,False
1.0,15917.0,20000.0,2.0,2.0,1.0,30.0,0.0,0.0,0.0,-1.0,-1.0,-2.0,18354.0,16419.0,10419.0,780.0,0.0,0.0,1225.0,1015.0,780.0,0.0,0.0,0.0,1617207724.374698,2021-03-31 16:27:27.175000+00:00,2021-03-31 16:22:33+00:00,False
0.0,26654.0,30000.0,1.0,5.0,2.0,24.0,0.0,0.0,0.0,0.0,2.0,2.0,21652.0,22656.0,23804.0,25668.0,24887.0,0.0,1369.0,1517.0,2381.0,0.0,0.0,0.0,1617207724.374698,2021-03-31 16:27:27.175000+00:00,2021-03-31 16:22:28+00:00,False
0.0,24100.0,80000.0,1.0,1.0,2.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,74640.0,72565.0,63342.0,51529.0,41484.0,34097.0,20024.0,10000.0,4000.0,2000.0,3000.0,2500.0,1617207724.374698,2021-03-31 16:27:27.182000+00:00,2021-03-31 16:22:31+00:00,False
1.0,21134.0,220000.0,1.0,3.0,1.0,48.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,0.0,0.0,2128.0,4071.0,5640.0,7078.0,0.0,2128.0,2000.0,2000.0,2000.0,1500.0,1617207724.374698,2021-03-31 16:27:28.215000+00:00,2021-03-31 16:22:29+00:00,False
0.0,28753.0,180000.0,2.0,2.0,3.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,141137.0,130282.0,109327.0,77752.0,66202.0,58557.0,5481.0,4399.0,3008.0,2150.0,2147.0,2120.0,1617207724.374698,2021-03-31 16:27:27.182000+00:00,2021-03-31 16:22:32+00:00,False
